"ENMO_mean_wb5","ENMO_sd_wb5","dur_wb5","cad_wb5","v1","v2","v3"
175.74,79.49,18.83,97.75,0,0.876261285183218,0.121212121212121
82.71,28.75,15.83,83.87,0,0.936828806064435,0.134861766689144
98.95,50.98,26.75,85.84,0,0.918878504672897,0.122050447518308
41.48,32.55,15.42,48.16,0,0.875486381322957,0.148148148148148
218.52,101.9,18.5,114.05,0.027027027027027,1,0.0540540540540541
81.21,34.42,15.67,76.23,0,0.893426930440332,0.214285714285714
96,30.15,14.75,90.59,0,1,0.0677966101694915
95.83,35.26,36.08,91.04,0,0.9769955654102,0.0851063829787234
71.06,27.15,17.25,80.61,0,0.975652173913043,0.11883541295306
96.77,25.41,14.08,92.05,0,1,0.0710227272727273
103.28,44.27,10.25,90.58,0,1,0.0975609756097561
81.32,45.67,51.75,74.66,0,0.839033816425121,0.115154306771073
96.17,35.49,17.92,88.86,0,1,0.0558035714285714
138.25,83.17,31.92,89.63,0,0.903195488721804,0.138744363510232
49.03,31.21,11.42,46,0,0.816987740805604,0.214362272240086
88.27,31.9,26.33,76.34,0,0.829092290163312,0.137425561154375
101.54,28.84,10.92,94.47,0,1,0.0915750915750916
66.52,36.03,13.75,64.09,0,0.842181818181818,0.259067357512953
80.37,33.65,10.92,85.07,0,1,0.0915750915750916
75.9,43.83,19.25,85.47,0,0.943896103896104,0.110071546505228
94.16,40.33,11.83,81.04,0,1,0.084530853761623
74.46,32.98,37.33,71.79,0,0.808197160460756,0.0994365263506795
92.97,35.31,61.5,84.02,0,0.92,0.0530222693531283
100.7,35.98,20.17,88.76,0,0.975210708973723,0.101677681748856
90.03,45.13,14.33,73.61,0,0.872295882763433,0.24
99.31,45.12,17,78.65,0,0.882352941176471,0.133333333333333
82.91,35.75,18.25,74.25,0,0.876712328767123,0.125
68.81,36.45,21.75,72.28,0,0.946206896551724,0.145772594752187
80.47,29.7,19.42,81.89,0,0.909886714727085,0.113186191284663
78.5,35.95,21.75,72.51,0,0.762298850574713,0.180940892641737
85.14,30.58,20.25,89.43,0,1,0.0493827160493827
76.01,26.24,36.92,80.07,0,0.96614301191766,0.112139052425007
75.17,22.76,19.58,84.87,0,1,0.0510725229826353
144.4,56.98,15.42,82.31,0,0.9189364461738,0.141143260409315
95.18,45.32,43.33,86.17,0.00184629586891299,0.961689360720056,0.0719942404607631
77.73,41,19,75.11,0,0.842105263157895,0.1875
97.82,31.08,56.67,94.02,0,0.971942826892536,0.0544662309368192
100.71,32.41,90.67,90.88,0,0.967795301643322,0.0455840455840456
85.57,43.91,63.5,72.25,0,0.803149606299213,0.0588235294117647
88.12,31.32,81.33,86.61,0.000983646870773392,0.909873355465388,0.0675675675675676
82.16,22.5,29.33,89.28,0,0.988748721445619,0.0689655172413793
260.7,97.37,14.5,122.28,0.0227586206896552,1,0.0689655172413793
205.44,60.05,14.17,119.86,0,1,0.0705716302046577
72.95,35.19,14.5,81.36,0,0.971034482758621,0.142045454545455
96.52,39.77,14.42,93.97,0,1,0.0693481276005548
80,30.7,11.25,95.84,0,1,0.0888888888888889
37.78,21.4,25.75,45.22,0,0.773592233009709,0.251004016064257
89.22,39.97,25.92,82.84,0,0.83912037037037,0.137931034482759
92.5,27.36,35.75,94.03,0,0.983776223776224,0.0568666477111174
66.6,24.48,17.08,82.72,0,0.975995316159251,0.11997600479904
98.75,28.2,14.67,91.74,0,1,0.0681663258350375
82.68,41.3,18.92,81.85,0,0.863107822410148,0.122473974280465
98.16,61.16,53.42,75.47,0.00318232871583677,0.822163983526769,0.11384335154827
113.36,45.68,18.92,87.46,0,1,0.0528541226215645
142.19,84.4,32.42,89.05,0,0.848241826033313,0.145454545454545
62.99,32.57,54.75,70,0,0.756529680365297,0.12071463061323
76.58,35.97,39.75,82.01,0,0.838490566037736,0.12001200120012
87.03,30.5,12.58,95.46,0,1,0.0794912559618442
35.36,15.52,10.92,63.8,0,0.808608058608059,0.226500566251416
69.01,23.48,14.42,81.1,0,0.970873786407767,0.142857142857143
43.6,19.83,13.08,63.68,0,0.968654434250764,0.15785319652723
61.33,31.45,12.58,73.16,0,1,0.0794912559618442
93.84,48.66,15.75,84.24,0,0.89968253968254,0.141143260409315
85.9,34.41,11.42,87.88,0,1,0.0875656742556918
95.38,43.6,19.58,94.33,0,0.953524004085802,0.107123727905731
79.87,42.12,19.25,85.06,0,0.943896103896104,0.110071546505228
73.25,31.82,11.42,83.41,0,1,0.0875656742556918
58.69,29.16,37.08,70.98,0,0.793419633225458,0.101971447994562
75.77,39.09,14.58,77.02,0,1,0.0685871056241427
60.73,30.31,17.42,73.57,0,0.899540757749713,0.127632418634333
53.5,30.51,13.92,67.45,0,0.802442528735632,0.17905102954342
90.74,18.92,13.75,101.59,0,1,0.0727272727272727
74.74,33.14,17.08,84.89,0,0.966042154566745,0.121212121212121
85.08,25.01,11.25,96.11,0,1,0.0888888888888889
83.06,24.73,19.08,91.51,0,1,0.0524109014675052
74.36,39.08,16.92,76.82,0,0.886524822695035,0.133333333333333
78.36,34.13,12.58,84.87,0,1,0.0794912559618442
55.43,22.71,22.08,72.45,0,0.958786231884058,0.141709966934341
72.9,31.29,19.25,78.86,0,0.878961038961039,0.118203309692671
87.47,27.98,15,89.93,0,0.95,0.210526315789474
108.07,31.38,11.17,103.43,0,1,0.0895255147717099
69.33,18.24,19.33,85.29,0,1,0.0517330574236937
92.54,32.56,13.92,94.78,0,1,0.0718390804597701
72.96,41.63,18.83,78.96,0,0.872012745618694,0.121802679658952
70.95,39.73,20.58,78.32,0,0.785714285714286,0.185528756957328
72.2,43.58,59.17,70.8,0,0.7858712185229,0.0860215053763441
90.11,24.56,16.42,94.23,0,1,0.0609013398294762
92.1,35.68,15.92,99.27,0,1,0.0628140703517588
116.98,47.64,55.58,97.85,0.00593738754947823,0.97912918315941,0.0367511944138184
84.67,38.66,16.5,91.33,0,0.909090909090909,0.133333333333333
147.84,65.88,13.33,108,0.00600150037509377,1,0.0750187546886722
95.01,30.55,91.42,95.32,0,0.984467293808795,0.0444444444444444
74.94,42,63,76.05,0,0.790952380952381,0.0602046959662854
85.42,20.5,68.17,100.12,0,0.993838932081561,0.029520295202952
50.95,39.4,18.33,52.04,0,0.863611565739225,0.126342387871131
85.02,40.56,41.08,84.36,0,0.892648490749757,0.109080992637033
88.13,24.79,24.17,96.79,0,1,0.0413736036408771
255.39,93.6,13.83,124.99,0.012292118582791,1,0.0723065798987708
210.47,58.98,14,120.14,0,1,0.0714285714285714
111,93.94,50.17,74.45,0.00159457843332669,0.847119792704804,0.0705882352941176
112.4,34.55,11.33,88.68,0,0.963812886142983,0.183150183150183
150.82,43.18,15.33,93.65,0,0.978473581213307,0.133333333333333
150.16,48.92,11.58,97.04,0,1,0.0863557858376511
147.59,50.16,13.5,94.82,0,1,0.0740740740740741
83.69,32.47,18.83,83.15,0,0.862984599044079,0.123076923076923
191.1,96.5,17.67,95.21,0,0.848896434634974,0.2
60.47,36.74,16.83,59.05,0,0.72311348781937,0.246507806080526
80.03,37.71,11,69.46,0,0.97,0.187441424554827
57.01,41.39,10.5,51.43,0,0.80952380952381,0.235294117647059
164.86,67.89,14.17,91.91,0,0.976005645730416,0.144613159797542
425.84,220.4,10.33,110.42,0.484027105517909,1,0.0968054211035818
199.39,67.52,14.83,117.91,0,1,0.0674308833445718
106.2,44.97,47.5,97.77,0,1,0.0210526315789474
82.06,32.18,17.83,86.92,0,1,0.0560852495793606
198.56,118.83,11.08,100.64,0.0072202166064982,1,0.0902527075812274
41.87,27.8,27.25,53.79,0,0.795229357798165,0.184586986617443
95.43,56.3,11.75,81.55,0,1,0.0851063829787234
148.08,74.91,22.92,86.18,0,0.828970331588133,0.105263157894737
133.69,42.77,16.08,108.26,0,1,0.0621890547263682
92.3,39.66,30.08,94.47,0,0.883643617021277,0.112866817155756
78.42,22.81,10.25,95.35,0,1,0.0975609756097561
189.23,57.21,14.92,108.96,0,1,0.0670241286863271
168.77,69.57,11.92,103.25,0,1,0.0838926174496644
133.22,35.61,59.08,102.37,0,1,0.016926201760325
104.93,34.54,10.58,107.55,0,1,0.0945179584120983
110.87,34.1,15.08,115.29,0,1,0.0663129973474801
97.49,99.59,50.58,67.43,0.00652431791221827,0.795769078687228,0.124223602484472
161.1,75.55,59.75,100.37,0,0.894058577405858,0.0561587420441782
105.62,44.16,111.25,94.38,0,0.865168539325843,0.051948051948052
105.44,36.42,14.33,118.36,0,1,0.0697836706210747
119.88,49.74,13.58,105.13,0,0.957290132547865,0.153846153846154
129.28,45.69,94.25,103.32,0,0.920424403183024,0.0576368876080692
109.36,31.56,15.42,116.63,0,1,0.0648508430609598
105.24,38.07,19.42,94.04,0,0.840885684860968,0.122473974280465
121.24,57.93,105.67,97.12,0.000757073909340399,0.916343333017886,0.0929464009088092
131.81,93.8,115.5,80.24,0.00432900432900433,0.7395670995671,0.0585343011004449
112.05,57.39,20.5,95.81,0.00390243902439024,0.98390243902439,0.0991571641051066
85.97,35.33,13.5,78.59,0,0.839259259259259,0.176522506619594
49.06,31.17,11.67,58.2,0,0.828620394173093,0.206825232678387
84.4,48.05,26.33,76.29,0.00303835928598557,0.816559058108621,0.232558139534884
125.02,40.89,59.33,107.01,0.00286532951289398,0.984662059666273,0.0342348510783978
91.81,69.13,11,84.91,0.00727272727272727,1,0.0909090909090909
149.59,46.46,53.67,110.5,0.00316750512390535,0.990683808459102,0.0376151965394019
111.39,39.04,20.17,108.94,0,1,0.0495785820525533
101.56,48.88,13.17,94.33,0,0.974183750949127,0.155884645362432
11.3,11.78,11.25,114.22,0,1,0.0888888888888889
103.32,59.02,148.58,100.64,0,0.928254139184278,0.0362529002320186
38.38,34.24,29.42,69.79,0,0.813052345343304,0.125418060200669
36.89,40.37,15.25,105.05,0,1,0.0655737704918033
67.59,66.23,54.58,111.87,0.00458043239281788,1,0.0183217295712715
104.75,53.83,120.92,110.08,0.000661594442606682,0.959973536222296,0.0258442453480358
42.75,41.38,13.75,93.31,0,1,0.0727272727272727
28.7,20.7,12.25,96.74,0,0.965714285714286,0.169061707523246
90.82,54.95,137.42,102.4,0,0.921117741231262,0.0553009954179175
88.45,67.59,68.58,114.27,0,1,0.0145815106445028
103.58,50.4,10.25,100.12,0,1,0.0975609756097561
103.26,49.93,74.25,92.93,0,0.857508417508418,0.0628239359195854
113.52,36.84,32.92,99.2,0,0.977217496962333,0.0621697233447311
108.82,71.72,150.58,73.98,0,0.709456767166954,0.0655246653561734
224.29,85.47,12.75,103.08,0.0196078431372549,1,0.0784313725490196
94.23,50.66,21.92,79.6,0,0.76779197080292,0.23767082590612
122.65,50.83,214.92,98.17,0.00153545505304299,0.892564675227992,0.0469165406870667
71.49,69.16,14.25,75.55,0.0056140350877193,1,0.0701754385964912
86.56,45.17,12.58,76.15,0,0.900635930047695,0.176522506619594
100.09,45.32,28.58,88.87,0,0.985654303708887,0.070997515086972
88.8,65.9,20.75,72.23,0,0.783132530120482,0.184615384615385
128.33,34.17,10.08,109.75,0,1,0.0992063492063492
173.3,66.5,14.58,111.06,0,1,0.0685871056241427
140.3,37.89,14.92,113.11,0,1,0.0670241286863271
108.95,49.09,25.75,99.43,0,0.983689320388349,0.0789577575996842
68.72,33.04,35.75,72.2,0,0.869370629370629,0.0965250965250965
115.53,38.13,14.08,107.23,0,0.964488636363636,0.147275405007364
61.49,34.88,10.58,72.83,0,0.803402646502836,0.235294117647059
112.86,43.14,100.25,95,0,0.885286783042394,0.0788732394366197
160.87,88.74,20.92,88.99,0.00382409177820268,0.860420650095602,0.111111111111111
150.18,41.7,10.42,114.07,0,1,0.0959692898272553
105.93,45.25,121.25,90.64,0,0.863917525773196,0.0668257756563246
62.19,30.2,18.33,71.14,0,0.849972722313148,0.128369704749679
139.69,75.71,24.58,85.64,0,0.820585842148088,0.0991571641051066
136.08,74.88,22.08,90.57,0,0.830163043478261,0.10911074740862
103.27,47.7,17.75,89.94,0.00450704225352113,1,0.0563380281690141
323.64,149.36,15.75,111.62,0.253968253968254,1,0.0634920634920635
198.99,77.32,14.58,115.93,0,1,0.0685871056241427
114.98,46.01,46.75,99.3,0,1,0.0213903743315508
89.23,33.08,17.75,87.18,0,1,0.0563380281690141
49.86,25.76,13,66.39,0,0.897692307692308,0.25706940874036
60.32,25.1,11.17,72.27,0,0.969561324977619,0.184672206832872
53.67,34.31,16.17,59.32,0,0.938157081014224,0.1318391562294
58.61,17.63,10.67,83.25,0,1,0.0937207122774133
33.45,22.08,25,47.64,0,0.9132,0.131406044678055
53.86,27.56,11.17,70.12,0,0.955237242614145,0.187441424554827
223.46,55.21,14,118.21,0,1,0.0714285714285714
45.18,29.52,41.75,47.88,0,0.752574850299401,0.190961171228517
69.66,29.95,10.75,76.09,0,0.937674418604651,0.198412698412698
87.13,26.76,14,92.57,0,0.964285714285714,0.148148148148148
79.42,28.39,16.67,87.24,0,0.88002399520096,0.136332651670075
61.78,26.21,12,64.92,0,0.854166666666667,0.195121951219512
56.82,32.04,13.17,67.9,0,0.968109339407745,0.156862745098039
72.7,29.53,13.33,75.75,0,0.918979744936234,0.244897959183673
131.92,51.38,11.83,101.75,0,1,0.084530853761623
76.14,30.89,22.67,85.46,0,0.940891045434495,0.140646976090014
69.91,60.43,24.33,54.66,0.00328812166050144,0.739827373612824,0.222222222222222
89.98,21.12,22.33,100.84,0,1,0.0447828034034931
97.85,52.79,14.67,85.09,0.005453306066803,0.806407634628494,0.169061707523246
64.78,36.86,117,72.88,0,0.757863247863248,0.124055486635841
70.34,17.15,11.5,97.56,0,1,0.0869565217391304
93.28,25.63,10.83,98.4,0,0.969529085872576,0.19047619047619
84.48,32.72,10.83,97.57,0,0.953831948291782,0.193610842207164
73.99,38.04,11.67,86.91,0,0.928020565552699,0.184672206832872
53.09,28.6,23.83,51.15,0,0.710029374737726,0.236406619385343
90.28,95.31,10.67,73.03,0.0159325210871603,0.968134957825679,0.193610842207164
64.18,29.78,11.5,71.22,0,1,0.0869565217391304
116.89,83.96,17.17,65.42,0,0.7472335468841,0.233826968043648
65.74,30.29,29.83,74.45,0,0.966476701307409,0.0693721817551162
64.31,30.53,18.17,66.66,0,0.862410566868464,0.1914486279515
75.91,33.67,14.17,77.58,0,1,0.0705716302046577
59.89,36.43,12,58.25,0,0.833333333333333,0.2
68.94,45.99,28.67,54.03,0,0.709103592605511,0.245941957697983
67.74,33.49,40.17,56.64,0,0.759273089370177,0.19672131147541
78.14,77.36,12.5,60.8,0.0136,0.92,0.260869565217391
47.45,31.42,10,49.7,0,0.833,0.240096038415366
71.98,50.59,29.67,62.12,0,0.865183687226154,0.116867939228672
111.34,94.83,33.83,62.39,0.00738989062961868,0.763523499852202,0.154858691444057
155.3,128.19,20.5,72.19,0.0570731707317073,0.845365853658536,0.173110213502597
62.53,29.83,23.5,68.38,0,0.911489361702128,0.186741363211951
101.81,118.09,31,69.55,0.0187096774193548,0.774193548387097,0.125
77.12,44.63,11.67,71.14,0,0.93573264781491,0.183150183150183
76.41,61.08,20.42,61.87,0.00832517140058766,0.746816846229187,0.19672131147541
77.87,24.41,14,95.29,0,1,0.0714285714285714
90.09,38.22,12,99.58,0,1,0.0833333333333333
86.88,57.18,13.33,68.1,0,0.924981245311328,0.16220600162206
76.03,46.01,103.67,74.88,0,0.768496189833124,0.138069536839463
60.67,43.93,16.33,48.86,0,0.770361298224127,0.238473767885533
62.34,114.52,12.17,54.9,0.0205423171733772,0.930977814297453,0.176522506619594
119.97,65.73,16.83,85.6,0,0.970291146761735,0.122473974280465
100.32,103.73,25.5,64.67,0.0196078431372549,0.810588235294118,0.19351717464925
101.41,58.88,12.83,71.69,0,0.948558067030397,0.164338537387017
70.63,57.09,48,55.42,0.00166666666666667,0.701458333333333,0.148500148500149
112.8,70.62,16.67,94.02,0,0.874625074985003,0.137174211248285
54.06,39.7,16.67,64.74,0,0.979604079184163,0.122473974280465
127.17,73.11,105,88.41,0.000761904761904762,0.838095238095238,0.0454545454545455
62.86,31.93,10.33,57.97,0,0.936108422071636,0.206825232678387
86.72,33.68,27.33,94.35,0,0.987925356750823,0.0740740740740741
74.1,30.74,15,94.2,0,0.978,0.136332651670075
85.1,30.45,20.83,86.78,0,0.951992318771003,0.100857286938981
83.68,29.41,12.33,98.03,0,1,0.08110300081103
61.26,36.78,14.17,69.25,0,0.882145377558222,0.24
86.29,69.13,36.17,65.61,0.00221177771633951,0.85485208736522,0.161707632600259
69.46,28.63,20.83,76.7,0,0.900144023043687,0.16
68.29,34.13,13.33,83.7,0,0.962490622655664,0.155884645362432
77.86,26.22,26,90.46,0,0.987307692307692,0.0779119594857811
65.92,28.68,10.83,84.92,0,0.823638042474608,0.224215246636771
66.3,35.78,13.17,62.51,0,0.924069855732726,0.164338537387017
67.56,19.34,22,86.5,0,1,0.0454545454545455
72.79,30.26,15.5,71.16,0,0.81741935483871,0.236779794790845
71.05,31.16,26.33,83.47,0,0.797569312571212,0.142857142857143
82.91,50.44,12.17,87.94,0,0.862777321281841,0.19047619047619
70.44,32.83,14.42,76.3,0,0.976421636615811,0.142045454545455
52.29,13.61,18.67,83.73,0,1,0.0535618639528656
78.83,28.29,23.83,96.54,0,1,0.0419639110365086
72.49,29.06,43.5,76.46,0,0.781609195402299,0.117647058823529
63.23,27.03,17,77.12,0,0.804117647058823,0.146305779078274
69.16,23.35,16.5,85.88,0,0.94969696969697,0.127632418634333
103.85,76.7,47.33,70.5,0.010564124234101,0.797591379674625,0.132450331125828
68.06,28.72,10.83,71.91,0,0.953831948291782,0.193610842207164
90.43,58.61,107.17,70.11,0.00391900718484651,0.713819165811328,0.183006535947712
66.66,30.61,18.83,73.43,0,0.82315454062666,0.129032258064516
22.33,22.12,16.25,75.32,0,0.933538461538462,0.1318391562294
41.72,30.6,41.42,68.62,0,0.766537904394012,0.15748031496063
4.97,8.84,13.75,78.11,0,0.921454545454545,0.15785319652723
57.07,53.35,19.25,66.08,0.00415584415584416,0.822337662337662,0.126342387871131
50.36,37.14,21.42,53.65,0,0.910364145658263,0.205128205128205
23.57,21.82,10.58,90.14,0,1,0.0945179584120983
17.79,26.87,11.08,95.19,0,1,0.0902527075812274
21.53,30.52,49.42,69.71,0,0.770538243626062,0.131302521008403
26,22.64,13.75,92.14,0,1,0.0727272727272727
10.28,12.44,17.75,86.03,0,0.92,0.122473974280465
6.95,3.74,30.92,97.84,0,0.894890038809832,0.0722804481387785
38.67,28.07,16,112.81,0,1,0.0625
40.63,46.58,47.25,78.33,0,0.71957671957672,0.117647058823529
15.29,21.45,14.42,90.52,0,1,0.0693481276005548
22.24,30.29,46.75,71.91,0,0.793155080213904,0.134843581445523
4.72,4.29,14.92,82.86,0,0.837801608579088,0.16
39.09,35.21,40.25,81.86,0,0.840496894409938,0.118238250073899
86.6,27.55,13.33,66.68,0,0.943735933983496,0.158982511923688
16.84,13.97,12.08,100.3,0,1,0.0827814569536424
48.66,32.57,15.08,91.82,0,0.88395225464191,0.150037509377344
7.26,13.88,14.58,82.49,0,0.891632373113855,0.153846153846154
16.84,19.57,17.75,77.47,0,0.830985915492958,0.203389830508475
37.2,26.54,23.75,60.59,0,0.803368421052632,0.157232704402516
74.58,45.12,14.08,70.51,0,0.958806818181818,0.148148148148148
108.34,110.29,11.25,68,0.0373333333333333,0.962666666666667,0.184672206832872
88.55,64.27,13.42,76.92,0.00596125186289121,1,0.0745156482861401
62.64,34.64,11.08,64.78,0,0.947653429602888,0.19047619047619
67.89,62.72,22.25,68.49,0.00359550561797753,0.850337078651686,0.158562367864693
61.59,31.64,13.42,80.12,0,0.968703427719821,0.153846153846154
58.62,57.8,25.58,64.26,0,0.847146207974981,0.184586986617443
10.26,11.18,15.42,91.2,0,1,0.0648508430609598
35,35.09,13.75,96.44,0,1,0.0727272727272727
17.41,22.23,15.58,97.35,0,1,0.0641848523748395
7.55,2.53,10.25,62.15,0,0.910243902439024,0.214362272240086
24.18,22.31,13.08,95.39,0,1,0.0764525993883792
45.87,66.81,10.08,101.26,0.00793650793650794,1,0.0992063492063492
82.05,25.07,13.33,93.97,0,1,0.0750187546886722
84.62,29.48,11.33,95.91,0,0.955869373345101,0.184672206832872
60.32,23.48,44,76.52,0,0.8825,0.0772598506309554
44.24,26.29,10,50.2,0,0.917,0.218102508178844
92.75,31.11,13,98.61,0,1,0.0769230769230769
76.84,27.33,15,96.07,0,1,0.0666666666666667
51.27,23.26,81.83,64.03,0,0.782109250885983,0.0625
69.2,31.27,12.92,85.56,0,1,0.0773993808049536
81.94,19.38,12,103.17,0,1,0.0833333333333333
70.07,39.53,17.5,68,0,0.809714285714286,0.141143260409315
44.38,21.26,14.5,50.21,0,0.815862068965517,0.253592561284869
66.3,27.49,16.83,86.5,0,1,0.05941770647653
73.21,42.47,23.33,70.24,0,0.792970424346335,0.162162162162162
58.39,31.1,64.67,59.89,0,0.70094325034792,0.0882417824840062
66.69,28.19,10,82.7,0,1,0.1
73.91,58.36,58,65.48,0,0.778793103448276,0.154970112906797
56.69,40.9,11.83,59.92,0,0.972104818258664,0.173913043478261
60.73,12.36,14.67,89.93,0,1,0.0681663258350375
75.09,40.83,35.33,80.72,0,0.825643928672516,0.102845389098389
50.92,16.04,50.17,82.05,0,1,0.0199322304165836
61.66,24.83,11.17,73.25,0,0.955237242614145,0.187441424554827
44.92,19.91,11.67,57.34,0,0.89974293059126,0.19047619047619
76.53,74.93,112,51.12,0.0133928571428571,0.616071428571429,0.144927536231884
84.98,44.62,11.33,55.41,0,0.809355692850838,0.218102508178844
60.08,28.12,14.17,54.78,0,0.68242766407904,0.31023784901758
73.39,35.21,10.17,70.43,0,0.966568338249754,0.203458799593082
67.76,53.66,19.83,61.36,0,0.882501260716087,0.171428571428571
89.41,19.49,11.67,107.83,0,1,0.0856898029134533
86.01,29.57,13.75,103.2,0,1,0.0727272727272727
78.24,26.91,12.5,96.72,0,1,0.08
69.09,25.7,17.33,91.1,0,1,0.0577034045008656
110.83,39.19,38.33,107.4,0,0.991390555700496,0.0526315789473684
78.98,30.82,16,92.5,0,1,0.0625
76.49,55,21.33,83.39,0.00375058602906704,1,0.046882325363338
73.15,31.11,53.83,87.47,0,0.808099572728962,0.0919540229885057
78.13,22,12.67,98.21,0,1,0.0789265982636148
67.01,34.16,33.83,72.33,0,0.822642624889152,0.107797340998922
55.39,23.99,11.33,82.68,0,1,0.088261253309797
117.2,78.23,10.5,87.62,0,0.936190476190476,0.203458799593082
57.93,31.28,83.5,73.25,0,0.726586826347305,0.115378275918906
60.2,28.18,27.83,67.15,0,0.793388429752066,0.181159420289855
58.1,37.51,27.67,62.02,0,0.767979761474521,0.141176470588235
77.34,38.35,12.5,90,0,1,0.08
72.16,57.72,34,66.53,0,0.811176470588235,0.145032632342277
53.63,20.58,20,77.8,0,1,0.05
66.83,29.17,19.67,93.2,0,1,0.0508388408744281
40.73,22.21,38.17,56.75,0,0.816609903065235,0.192492781520693
41.71,17.68,11,58.64,0,1,0.0909090909090909
38.06,20.77,11.33,38.65,0,0.838481906443072,0.210526315789474
39.87,20.26,11.67,50.49,0,0.885175664095973,0.193610842207164
62.94,21.3,15.17,86.97,0,1,0.0659195781147001
69.38,25.08,16.67,96,0,1,0.0599880023995201
68.02,69.47,24.5,61.76,0.0102040816326531,0.799183673469388,0.204290091930541
59.7,40.74,20.17,62.98,0,0.966782350024789,0.153846153846154
62.45,29.99,13.5,76.37,0,0.962962962962963,0.153846153846154
70.54,24.51,11.5,94.52,0,1,0.0869565217391304
41.87,20.59,10.17,58.43,0,1,0.0983284169124877
51.84,25.49,25.17,68.07,0,0.787842669845053,0.151285930408472
69.28,36.68,21.17,84.14,0,0.913084553613604,0.155199172271081
59.84,34.81,27.17,57.83,0,0.754508649245491,0.24390243902439
50.76,29.05,73.33,59.52,0,0.725078412655121,0.150460786157608
66.41,31.9,16.33,85.71,0,0.92896509491733,0.1318391562294
70.6,30.45,20.33,81.79,0,0.869158878504673,0.169779286926995
59.07,29.35,23,69,0,0.978260869565217,0.0888888888888889
62.49,35.63,58.33,68.61,0,0.682839019372536,0.175746924428823
58.69,54.68,31.17,53.04,0,0.786012191209496,0.122448979591837
72.18,18.61,11,95.64,0,1,0.0909090909090909
84.37,32.34,13,100.85,0,1,0.0769230769230769
57.86,44.23,91.83,54.26,0,0.662419688554938,0.115074798619102
66.49,31.97,16.67,86.88,0,0.94001199760048,0.127632418634333
65.97,34.43,11.5,72.09,0,0.869565217391304,0.2
52.41,31.58,15.33,66,0,0.848010437051533,0.153846153846154
74.1,28.12,13.83,96.58,0,1,0.0723065798987708
49.86,31.62,35.67,70.77,0,0.820016820857864,0.102564102564103
46.03,30.26,10.83,44.22,0,0.861495844875346,0.214362272240086
72.36,40.09,10,76.3,0,0.967,0.206825232678387
101.03,30.68,11.67,107.57,0,1,0.0856898029134533
77.19,25.93,10.33,89.71,0,0.951597289448209,0.203458799593082
60.56,40.28,13.17,66.61,0,0.924069855732726,0.246507806080526
61.98,28.11,17.67,83.04,0,0.952461799660441,0.11883541295306
66.04,35.09,17.17,80.62,0,0.927198602213162,0.125628140703518
79.62,22.03,13.67,97.9,0,0.975128017556694,0.150037509377344
53.39,28.54,17.92,72.39,0,0.916294642857143,0.182704019488429
50.3,32.79,11.33,54.97,0,0.867608120035305,0.305188199389624
53.82,18.27,16.83,82.1,0,0.96078431372549,0.123685837971552
77.11,21.12,16,102.06,0,1,0.0625
89.25,41.66,19.83,92.87,0,0.979324256177509,0.102986611740474
55.7,26.32,19.17,51.08,0,0.765258215962441,0.27266530334015
65.88,38.36,64.33,56.67,0,0.699518109746619,0.155555555555556
119.48,28.25,14.17,118.8,0,1,0.0705716302046577
73.78,39.26,12.17,85.97,0,0.903861955628595,0.181818181818182
50.66,33.83,17,56.18,0,0.970588235294118,0.121212121212121
88.11,43.94,12,93.17,0,0.916666666666667,0.181818181818182
72.93,29.9,17.67,82.3,0,0.915110356536503,0.185528756957328
51.69,28.21,12.17,54.58,0,0.897288414133114,0.274725274725275
70.07,40.34,21.58,73.51,0,0.85356811862836,0.1085776330076
61.67,33.04,12,67.75,0,0.916666666666667,0.181818181818182
68.83,68.75,208,47.94,0.00600961538461538,0.568509615384615,0.143763213530655
87.31,51.7,69,69.8,0.00115942028985507,0.722173913043478,0.0802729279550472
69.13,75.7,194.83,50.09,0.00857157521942206,0.644151311399682,0.143426294820717
34.02,18.56,10.17,46.23,0,1,0.0983284169124877
66.09,27.61,47.33,79.69,0,0.964927107542785,0.0875848478213269
45.29,28.04,10.5,63.33,0,1,0.0952380952380952
88.13,23.03,12,103.75,0,1,0.0833333333333333
70.94,38.21,19.83,75.13,0,0.806858295511851,0.1875
64.2,38.33,13.5,68.15,0,0.913333333333333,0.24330900243309
82.86,39.36,11.83,69.04,0,0.84530853761623,0.2
67.1,31.46,45.33,75.4,0,0.849327156408559,0.103896103896104
48.89,26.86,13.83,58.19,0,0.952277657266811,0.151860288534548
73.21,33.86,34.5,75.68,0,0.802028985507246,0.180701120346946
73.77,38.01,25.17,81.02,0,0.893921334922527,0.0888888888888889
88.85,47.37,17.67,90.17,0,0.858517260894171,0.1977587343441
80.93,47.61,15,83.4,0,0.778,0.25706940874036
60.56,34.11,28.83,62.15,0,0.786333680194242,0.176444640494045
57.24,40.59,32.83,58.33,0,0.786780383795309,0.154858691444057
59.17,24.35,17.33,71.65,0,0.933064050778996,0.123685837971552
201.91,49.6,15.67,117.19,0,1,0.0638162093171666
71.56,45.06,11.17,63.58,0,0.969561324977619,0.184672206832872
61.24,38.27,10,54.5,0,1,0.1
51.65,32.32,26.67,45.41,0,0.837270341207349,0.223914017017465
69.23,44.59,17.92,51.13,0,0.785714285714286,0.213068181818182
78.37,22.11,12.25,74.29,0,1,0.0816326530612245
